cumulative_attempts	attempts	complete	unchanged	same_edge	self_loop	duplicate	undirected_duplicate	excluded	metaedge	abbrev	permutation
128556	14284	0.89996	0.051943	0	0	0.097942	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	10
142840	14284	0.99995	0.049675	0	0	0.097942	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	10
142847	7	1	0.049675	0	0	0.14286	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	10
1153	1154	0.10003	0.53988	0	0	0.17331	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	10
2306	1153	0.19998	0.31761	0	0	0.17346	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	10
3459	1153	0.29993	0.20527	0	0	0.16739	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	10
4612	1153	0.39988	0.14702	0.0017346	0	0.17086	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	10
5765	1153	0.49983	0.10888	0.0008673	0	0.17259	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	10
6918	1153	0.59977	0.098821	0.0008673	0	0.16826	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	10
8071	1153	0.69972	0.094313	0.0008673	0	0.16652	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	10
9224	1153	0.79967	0.087379	0	0	0.16219	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	10
10377	1153	0.89962	0.084605	0	0	0.17259	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	10
11530	1153	0.99957	0.080097	0	0	0.15004	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	10
11535	5	1	0.080097	0	0	0.2	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	10
17495	17496	0.1	0.54	5.7156e-05	0	0.19547	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	10
34990	17495	0.2	0.3207	0.00011432	0	0.20149	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	10
52485	17495	0.3	0.20915	0	0	0.20434	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	10
69980	17495	0.39999	0.15645	0	0	0.20223	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	10
87475	17495	0.49999	0.12833	5.7159e-05	0	0.19971	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	10
104970	17495	0.59999	0.11443	5.7159e-05	0	0.19634	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	10
122465	17495	0.69998	0.10823	5.7159e-05	0	0.19663	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	10
139960	17495	0.79998	0.10647	5.7159e-05	0	0.2036	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	10
157455	17495	0.89997	0.10455	0	0	0.20263	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	10
174950	17495	0.99997	0.10352	0	0	0.20452	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	10
174955	5	1	0.10352	0	0	0.2	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	10
3184	3185	0.10003	0.55239	0	0	0.20942	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	10
6368	3184	0.20003	0.32525	0.00031407	0	0.2032	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	10
9552	3184	0.30003	0.2147	0	0	0.21074	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	10
12736	3184	0.40003	0.16482	0.00031407	0	0.21106	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	10
15920	3184	0.50003	0.13618	0	0	0.21451	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	10
19104	3184	0.60003	0.12487	0.00031407	0	0.21231	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	10
22288	3184	0.70003	0.11922	0	0	0.21922	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	10
25472	3184	0.80003	0.12023	0	0	0.21263	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	10
28656	3184	0.90003	0.1196	0	0	0.20163	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	10
31839	3183	1	0.11595	0	0	0.20892	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	10
3185	3186	0.10003	0.52166	0	0	0.15631	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	10
6370	3185	0.20002	0.29373	0	0	0.14788	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	10
9555	3185	0.30001	0.18599	0	0	0.16138	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	10
12740	3185	0.40001	0.13035	0	0	0.16358	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	10
15925	3185	0.5	0.10436	0	0	0.15071	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	10
19110	3185	0.59999	0.091172	0.00031397	0	0.16138	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	10
22295	3185	0.69999	0.084516	0	0	0.13846	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	10
25480	3185	0.79998	0.084893	0.00031397	0	0.15071	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	10
28665	3185	0.89997	0.083511	0	0	0.15385	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	10
31850	3185	0.99997	0.082507	0.00031397	0	0.15918	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	10
31851	1	1	0.082507	0	0	1	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	10
287	288	0.10028	0.49025	0.0034722	0	0.076389	0	0	Gene - participates - Hallmarks	GpH	10
574	287	0.20021	0.27994	0.0034843	0	0.073171	0	0	Gene - participates - Hallmarks	GpH	10
861	287	0.30014	0.16295	0	0	0.083624	0	0	Gene - participates - Hallmarks	GpH	10
1148	287	0.40007	0.11421	0.0034843	0	0.087108	0	0	Gene - participates - Hallmarks	GpH	10
1435	287	0.5	0.083565	0.0069686	0	0.069686	0	0	Gene - participates - Hallmarks	GpH	10
1722	287	0.59993	0.072423	0	0	0.087108	0	0	Gene - participates - Hallmarks	GpH	10
2009	287	0.69986	0.068245	0	0	0.083624	0	0	Gene - participates - Hallmarks	GpH	10
2296	287	0.79979	0.041783	0.0034843	0	0.062718	0	0	Gene - participates - Hallmarks	GpH	10
2583	287	0.89972	0.047354	0	0	0.10105	0	0	Gene - participates - Hallmarks	GpH	10
2870	287	0.99965	0.069638	0.010453	0	0.087108	0	0	Gene - participates - Hallmarks	GpH	10
2871	1	1	0.069638	0	0	0	0	0	Gene - participates - Hallmarks	GpH	10
35514	35515	0.1	0.46535	2.8157e-05	0	0.037674	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	10
71028	35514	0.2	0.22072	0	0	0.038379	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	10
106542	35514	0.3	0.11278	2.8158e-05	0	0.039703	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	10
142056	35514	0.4	0.062634	2.8158e-05	0	0.039055	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	10
177570	35514	0.5	0.039714	0	0	0.03638	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	10
213084	35514	0.6	0.028541	0	0	0.038069	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	10
248598	35514	0.7	0.024182	0	0	0.036887	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	10
284112	35514	0.8	0.021209	0	0	0.039449	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	10
319626	35514	0.9	0.019846	2.8158e-05	0	0.037281	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	10
355139	35513	1	0.018697	0	0	0.03579	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	10
1657	1658	0.10005	0.53222	0	0	0.16526	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	10
3314	1657	0.20004	0.30027	0	0	0.16777	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	10
4971	1657	0.30002	0.19455	0	0	0.17683	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	10
6628	1657	0.40001	0.14458	0	0	0.17019	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	10
8285	1657	0.5	0.11079	0	0	0.15812	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	10
9942	1657	0.59999	0.10403	0.0006035	0	0.1726	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	10
11599	1657	0.69998	0.0881	0	0	0.15329	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	10
13256	1657	0.79996	0.086169	0	0	0.16295	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	10
14913	1657	0.89995	0.090273	0.0006035	0	0.16898	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	10
16570	1657	0.99994	0.098721	0	0	0.17441	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	10
16571	1	1	0.098721	0	0	0	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	10
6937	6938	0.10001	0.54803	0.00014413	0	0.20914	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	10
13874	6937	0.2	0.32766	0	0	0.21162	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	10
20811	6937	0.29999	0.21765	0.00028831	0	0.21263	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	10
27748	6937	0.39998	0.1653	0	0	0.21248	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	10
34685	6937	0.49997	0.13924	0	0	0.22027	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	10
41622	6937	0.59996	0.12454	0	0	0.206	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	10
48559	6937	0.69995	0.11779	0	0	0.2109	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	10
55496	6937	0.79995	0.11577	0	0	0.21522	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	10
62433	6937	0.89994	0.11255	0.00028831	0	0.20989	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	10
69370	6937	0.99993	0.1107	0.00014415	0	0.21018	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	10
69375	5	1	0.1107	0	0	0.2	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	10
1134	1135	0.10005	0.48484	0	0	0.059031	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	10
2268	1134	0.20002	0.24224	0	0	0.044974	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	10
3402	1134	0.29998	0.13152	0	0	0.045855	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	10
4536	1134	0.39995	0.073343	0.0017637	0	0.051146	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	10
5670	1134	0.49991	0.046897	0.00088183	0	0.058201	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	10
6804	1134	0.59988	0.040903	0.00088183	0	0.056437	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	10
7938	1134	0.69984	0.030324	0.00088183	0	0.051146	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	10
9072	1134	0.79981	0.035261	0.00088183	0	0.054674	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	10
10206	1134	0.89977	0.032087	0	0	0.044974	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	10
11340	1134	0.99974	0.028209	0	0	0.054674	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	10
11343	3	1	0.028209	0	0	0.33333	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	10
510	511	0.10004	0.46907	0	0	0.017613	0	0	Gene - participates - Positional-Gene-Sets	GpC1	10
1020	510	0.19988	0.22318	0	0	0.015686	0	0	Gene - participates - Positional-Gene-Sets	GpC1	10
1530	510	0.29973	0.11668	0	0	0.02549	0	0	Gene - participates - Positional-Gene-Sets	GpC1	10
2040	510	0.39957	0.068912	0	0	0.013725	0	0	Gene - participates - Positional-Gene-Sets	GpC1	10
2550	510	0.49941	0.043853	0.0019608	0	0.015686	0	0	Gene - participates - Positional-Gene-Sets	GpC1	10
3060	510	0.59926	0.03054	0	0	0.031373	0	0	Gene - participates - Positional-Gene-Sets	GpC1	10
3570	510	0.6991	0.021926	0.0019608	0	0.015686	0	0	Gene - participates - Positional-Gene-Sets	GpC1	10
4080	510	0.79894	0.02036	0.0019608	0	0.0098039	0	0	Gene - participates - Positional-Gene-Sets	GpC1	10
4590	510	0.89879	0.021143	0.0019608	0	0.019608	0	0	Gene - participates - Positional-Gene-Sets	GpC1	10
5100	510	0.99863	0.021926	0.0039216	0	0.019608	0	0	Gene - participates - Positional-Gene-Sets	GpC1	10
5107	7	1	0.021926	0	0	0	0	0	Gene - participates - Positional-Gene-Sets	GpC1	10
708	709	0.10008	0.49633	0	0	0.077574	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	10
1416	708	0.20003	0.25014	0	0	0.084746	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	10
2124	708	0.29997	0.13947	0	0	0.077684	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	10
2832	708	0.39992	0.094297	0	0	0.072034	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	10
3540	708	0.49986	0.062676	0.0014124	0	0.066384	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	10
4248	708	0.5998	0.050254	0	0	0.076271	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	10
4956	708	0.69975	0.049125	0.0028249	0	0.076271	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	10
5664	708	0.79969	0.047995	0	0	0.084746	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	10
6372	708	0.89963	0.047431	0.0028249	0	0.088983	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	10
7080	708	0.99958	0.039526	0.0028249	0	0.077684	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	10
7083	3	1	0.039526	0	0	0.33333	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	10
